update_id,episode_start,episode_end,episode_count,transition_count,environment_step_count,forced_action_count,forced_action_ratio,learning_rate,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,policy_head_weight_production_flow_processing_time_norm,policy_head_weight_production_flow_reconfiguration_time_norm,policy_head_weight_production_flow_predicted_finish_time_norm,policy_head_weight_production_flow_horizon_slack_norm,policy_head_weight_sum_production_flow,policy_head_weight_entropy_production_flow,policy_head_effective_feature_count_production_flow,policy_head_weight_production_cost_fixed_reconfiguration_cost_norm,policy_head_weight_production_cost_estimated_labor_cost_norm,policy_head_weight_production_cost_estimated_downtime_cost_norm,policy_head_weight_sum_production_cost,policy_head_weight_entropy_production_cost,policy_head_effective_feature_count_production_cost,policy_head_weight_production_variance_estimated_worker_load_variance_delta_norm,policy_head_weight_sum_production_variance,policy_head_weight_entropy_production_variance,policy_head_effective_feature_count_production_variance,policy_head_weight_worker_flow_stage_duration_norm,policy_head_weight_sum_worker_flow,policy_head_weight_entropy_worker_flow,policy_head_effective_feature_count_worker_flow,policy_head_weight_worker_cost_fixed_cost_norm,policy_head_weight_worker_cost_incremental_labor_cost_norm,policy_head_weight_worker_cost_incremental_downtime_cost_norm,policy_head_weight_sum_worker_cost,policy_head_weight_entropy_worker_cost,policy_head_effective_feature_count_worker_cost,policy_head_weight_worker_variance_incremental_load_variance_norm,policy_head_weight_sum_worker_variance,policy_head_weight_entropy_worker_variance,policy_head_effective_feature_count_worker_variance,policy_head_weight_production_wait_flow_estimated_flow_objective_delta_if_wait,policy_head_weight_sum_production_wait_flow,policy_head_weight_entropy_production_wait_flow,policy_head_effective_feature_count_production_wait_flow,policy_head_weight_production_wait_cost_estimated_cost_objective_delta_if_wait,policy_head_weight_sum_production_wait_cost,policy_head_weight_entropy_production_wait_cost,policy_head_effective_feature_count_production_wait_cost,policy_head_weight_production_wait_variance_estimated_load_variance_delta_if_wait,policy_head_weight_sum_production_wait_variance,policy_head_weight_entropy_production_wait_variance,policy_head_effective_feature_count_production_wait_variance,policy_head_weight_worker_wait_flow_estimated_flow_objective_delta_if_wait,policy_head_weight_sum_worker_wait_flow,policy_head_weight_entropy_worker_wait_flow,policy_head_effective_feature_count_worker_wait_flow,policy_head_weight_worker_wait_cost_estimated_cost_objective_delta_if_wait,policy_head_weight_sum_worker_wait_cost,policy_head_weight_entropy_worker_wait_cost,policy_head_effective_feature_count_worker_wait_cost,policy_head_weight_worker_wait_variance_estimated_load_variance_delta_if_wait,policy_head_weight_sum_worker_wait_variance,policy_head_weight_entropy_worker_wait_variance,policy_head_effective_feature_count_worker_wait_variance,policy_head_gate_production_residual,policy_head_gate_worker_residual
11,200,219,20,4538,4538,0,0.0,0.0001,0.000805032721550112,0.0009230378639931843,0.507701393794006,-0.003810462381192286,0.0012320947371592128,0.013458444618842972,0.9999676497889237,0.25836746630744195,0.09154929577464789,1.5032039880752563,0.32992663979530334,0.164931058883667,0.010563862510025501,0.036497630178928375,0.3193627893924713,0.1522572785615921,0.9510306119918823,0.2484312355518341,0.249917134642601,0.24993212521076202,0.25171950459480286,1.0,1.3862835059175858,3.9999565794264504,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5081060528755188,0.5011113286018372
12,220,239,20,5267,5267,0,0.0,0.0001,-0.001806771382689476,0.0006338262428033042,0.485894394926278,-0.006348802104973829,0.0010649176308862775,0.014069435646735042,0.9995260730565313,0.24516382523958224,0.060240963855421686,1.5346287488937378,0.2962956130504608,0.16149453818798065,0.010062472894787788,0.03430728614330292,0.286233127117157,0.14889976382255554,0.954870879650116,0.24834413826465607,0.2499450147151947,0.24987301230430603,0.25183790922164917,1.000000074505806,1.3862821163673387,3.9999510212896587,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5086137056350708,0.5012068152427673
13,240,259,20,4969,4969,0,0.0,0.0001,-0.0012342950257544334,0.001382884129550523,0.47141227938043767,-0.005256975978577079,0.0009739295484719034,0.01153064414094656,0.9996525003359868,0.18620463508443955,0.04487179487179487,1.488270878791809,0.3246394097805023,0.16861273348331451,0.008963107131421566,0.04668860137462616,0.3156762719154358,0.14882798492908478,0.9233272671699524,0.24830569326877594,0.24992674589157104,0.24994510412216187,0.25182241201400757,0.9999999552965164,1.3862819464358922,3.9999503415722537,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5090712308883667,0.5014294981956482
14,260,279,20,5077,5077,0,0.0,0.0001,8.51525750476867e-05,0.00035326959696249107,0.45988271962851285,-0.004337039597157854,0.0013494888871719013,0.013671875,1.00035403072834,0.22739430372603237,0.0375,0.6264292597770691,0.3300073742866516,0.17655999958515167,0.008329934440553188,0.028478579595685005,0.32167744636535645,0.17255404591560364,0.9739832878112793,0.24816904962062836,0.24973885715007782,0.25001978874206543,0.2520723044872284,1.0,1.386278937453222,3.9999383058091023,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5093777775764465,0.5015429854393005
15,280,299,20,5235,5235,0,0.0,0.0001,0.00022208385124075704,0.0001602512724408681,0.49750755109438083,-0.004672866280576805,0.0011676567045491894,0.012791053925799887,0.999281933394874,0.20872728569751106,0.024390243902439025,0.7467775344848633,0.3481094241142273,0.1549960821866989,0.00867991242557764,0.022664235904812813,0.3394295275211334,0.15111124515533447,0.9786183834075928,0.24801620841026306,0.2496771663427353,0.24997271597385406,0.25233393907546997,1.0000000298023224,1.386275410052896,3.9999241964503027,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5096406936645508,0.5017757415771484
16,300,319,20,5412,5412,0,0.0,0.0001,-0.0010821375550756998,0.0005687911135764273,0.48661000658484066,-0.005663841968292699,0.0013390075648203493,0.016156045752851404,1.0010275714537678,0.1782693891402553,0.041176470588235294,1.0185246467590332,0.3420209288597107,0.16357415914535522,0.003470941446721554,0.03072967194020748,0.33855000138282776,0.1560060679912567,0.9647071957588196,0.2479865998029709,0.24976666271686554,0.24986481666564941,0.2523818910121918,0.9999999701976776,1.3862747637670383,3.999921611356698,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5099315047264099,0.5016503930091858
17,320,339,20,5044,5044,0,0.0,0.0001,0.00038798915552376193,0.0003382541641097109,0.4881636547514155,-0.004324520556433008,0.0016508964748752505,0.013867758037640324,0.9994662294659433,0.17428645354848873,0.012658227848101266,0.6715077757835388,0.3464164137840271,0.18138180673122406,0.0012597710592672229,0.024177148938179016,0.34515663981437683,0.17936791479587555,0.9822326302528381,0.24788708984851837,0.24965018033981323,0.24985557794570923,0.2526071071624756,0.9999999552965164,1.3862715562204961,3.999908781442541,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.51006680727005,0.5021389126777649
18,340,359,20,5442,5442,0,0.0,0.0001,-0.002750955424596404,0.00015654004384360145,0.4910493707934091,-0.00758317885730892,0.002220813317635898,0.023346656976744186,1.00045003135537,0.2138934385594587,0.029069767441860465,1.5062134265899658,0.3504153788089752,0.15945662558078766,0.0016000154428184032,0.01623998023569584,0.348815381526947,0.16413462162017822,0.9896274209022522,0.24794961512088776,0.24978148937225342,0.24989260733127594,0.25237634778022766,1.0000000596046448,1.3862745758740447,3.999920859799523,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5100868344306946,0.502758264541626
19,360,379,20,5848,5848,0,0.0,0.0001,-0.0015246798739890041,0.0005078868933433905,0.5158665036053761,-0.006429401201034046,0.002118932504621942,0.023663949282111033,1.0004632113420444,0.20409742135392583,0.07065217391304347,2.7272965908050537,0.3577733337879181,0.15701788663864136,-0.0011994013329967856,0.024588704109191895,0.3589727282524109,0.1545131653547287,0.9754770398139954,0.24805650115013123,0.24989445507526398,0.2499762326478958,0.252072811126709,1.0,1.386278194238822,3.999935332998459,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5100101232528687,0.5028424263000488
20,380,399,20,5124,5124,0,0.0,0.0001,0.00040402525552996884,0.00026218351444253196,0.5049320115351382,-0.004514202935460173,0.0024794451001295707,0.029513888888888888,0.9983428190519781,0.19609053950342867,0.037037037037037035,1.0483994483947754,0.3528549075126648,0.18241119384765625,-0.0045064957812428474,0.020273562520742416,0.357361376285553,0.18254783749580383,0.9876474142074585,0.24805179238319397,0.2498973309993744,0.2500014305114746,0.25204944610595703,1.0,1.3862783516122463,3.999935962482029,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5097036957740784,0.5026249289512634
21,400,419,20,5170,5170,0,0.0,0.0001,0.0002092654115439933,0.00010544235895249136,0.564842215658706,-0.005386435035846115,0.002073314373617141,0.024016203703703703,0.9993552595009039,0.24434951228308088,0.024691358024691357,0.6603211164474487,0.36118897795677185,0.16920998692512512,-0.001864400808699429,0.012054701335728168,0.3630533814430237,0.17272843420505524,0.9949247241020203,0.24805967509746552,0.25006309151649475,0.2498749941587448,0.2520022392272949,1.0,1.3862787760197204,3.999937660085107,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5094836354255676,0.5029498338699341
