update_id,episode_start,episode_end,episode_count,transition_count,environment_step_count,forced_action_count,forced_action_ratio,learning_rate,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,policy_head_weight_production_flow_processing_time_norm,policy_head_weight_production_flow_reconfiguration_time_norm,policy_head_weight_production_flow_predicted_finish_time_norm,policy_head_weight_production_flow_horizon_slack_norm,policy_head_weight_sum_production_flow,policy_head_weight_entropy_production_flow,policy_head_effective_feature_count_production_flow,policy_head_weight_production_cost_fixed_reconfiguration_cost_norm,policy_head_weight_production_cost_estimated_labor_cost_norm,policy_head_weight_production_cost_estimated_downtime_cost_norm,policy_head_weight_sum_production_cost,policy_head_weight_entropy_production_cost,policy_head_effective_feature_count_production_cost,policy_head_weight_production_variance_estimated_worker_load_variance_delta_norm,policy_head_weight_sum_production_variance,policy_head_weight_entropy_production_variance,policy_head_effective_feature_count_production_variance,policy_head_weight_worker_flow_stage_duration_norm,policy_head_weight_sum_worker_flow,policy_head_weight_entropy_worker_flow,policy_head_effective_feature_count_worker_flow,policy_head_weight_worker_cost_fixed_cost_norm,policy_head_weight_worker_cost_incremental_labor_cost_norm,policy_head_weight_worker_cost_incremental_downtime_cost_norm,policy_head_weight_sum_worker_cost,policy_head_weight_entropy_worker_cost,policy_head_effective_feature_count_worker_cost,policy_head_weight_worker_variance_incremental_load_variance_norm,policy_head_weight_sum_worker_variance,policy_head_weight_entropy_worker_variance,policy_head_effective_feature_count_worker_variance,policy_head_weight_production_wait_flow_estimated_flow_objective_delta_if_wait,policy_head_weight_sum_production_wait_flow,policy_head_weight_entropy_production_wait_flow,policy_head_effective_feature_count_production_wait_flow,policy_head_weight_production_wait_cost_estimated_cost_objective_delta_if_wait,policy_head_weight_sum_production_wait_cost,policy_head_weight_entropy_production_wait_cost,policy_head_effective_feature_count_production_wait_cost,policy_head_weight_production_wait_variance_estimated_load_variance_delta_if_wait,policy_head_weight_sum_production_wait_variance,policy_head_weight_entropy_production_wait_variance,policy_head_effective_feature_count_production_wait_variance,policy_head_weight_worker_wait_flow_estimated_flow_objective_delta_if_wait,policy_head_weight_sum_worker_wait_flow,policy_head_weight_entropy_worker_wait_flow,policy_head_effective_feature_count_worker_wait_flow,policy_head_weight_worker_wait_cost_estimated_cost_objective_delta_if_wait,policy_head_weight_sum_worker_wait_cost,policy_head_weight_entropy_worker_wait_cost,policy_head_effective_feature_count_worker_wait_cost,policy_head_weight_worker_wait_variance_estimated_load_variance_delta_if_wait,policy_head_weight_sum_worker_wait_variance,policy_head_weight_entropy_worker_wait_variance,policy_head_effective_feature_count_worker_wait_variance,policy_head_gate_production_residual,policy_head_gate_worker_residual
11,200,219,20,4222,4222,0,0.0,0.0001,-0.0008314492491384348,0.0002574390674646676,0.5442582323695674,-0.006145311489517829,0.0016987561530461817,0.018836296417496422,1.0019349708701626,0.20890657716628278,0.007575757575757576,0.5676113367080688,0.3052445352077484,0.12910676002502441,0.02317548543214798,0.02415560930967331,0.28206902742385864,0.12153065949678421,0.9649943709373474,0.24866215884685516,0.25100240111351013,0.25014984607696533,0.2501855194568634,0.999999925494194,1.386288625646284,3.999977058171365,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5087592005729675,0.5019327402114868
12,220,239,20,4963,4963,0,0.0,0.0001,0.00029843538187635253,0.002085311068255508,0.5056505220440718,-0.003715413941954,0.000699258475483825,0.005709134615384615,0.9997377109069091,0.1924394384647409,0.038461538461538464,2.398218870162964,0.2690550982952118,0.1658082753419876,0.010180165991187096,0.0670131966471672,0.25887495279312134,0.12939836084842682,0.8366540670394897,0.24867519736289978,0.25113800168037415,0.2501481771469116,0.2500385642051697,0.9999999403953552,1.3862881886209515,3.9999753100804427,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5092527866363525,0.5017417669296265
13,240,259,20,4689,4689,0,0.0,0.0001,-0.0008273963388558981,0.00025002362987858786,0.5125729721542951,-0.005828114722012165,0.0024294515834127023,0.020034280605614185,0.9997273127774935,0.20472665143677513,0.02027027027027027,0.8441566228866577,0.3088831901550293,0.1317363977432251,0.018195779994130135,0.022172149270772934,0.2906873822212219,0.12499850988388062,0.971672773361206,0.248847097158432,0.2513221204280853,0.25019174814224243,0.24963906407356262,1.0000000298023224,1.386287886117413,3.999974100073941,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5094384551048279,0.5017151832580566
14,260,279,20,4517,4517,0,0.0,0.0001,3.839357638023269e-06,0.00019405913671632756,0.5394152969541685,-0.005293283927988943,0.0013596650547492253,0.013644366197183098,0.9997160262624982,0.19875559153061517,0.0,0.46633103489875793,0.33024418354034424,0.13701662421226501,0.015695294365286827,0.02104884199798107,0.31454887986183167,0.12876257300376892,0.9764001369476318,0.24876263737678528,0.2512538433074951,0.2503768503665924,0.24960659444332123,0.999999925494194,1.3862875325508548,3.999972685817115,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5101374983787537,0.5021880865097046
15,280,299,20,4791,4791,0,0.0,0.0001,-0.00011369562397400539,0.0001900604344943228,0.5728198885917664,-0.005746863610111177,0.0013029155612457543,0.014130681802829106,1.0003899649779002,0.20988214502731958,0.013333333333333334,1.1228084564208984,0.3334607779979706,0.13368041813373566,0.014016157016158104,0.022273484617471695,0.3194446265697479,0.1256895214319229,0.9722386598587036,0.24877555668354034,0.251415878534317,0.2503803074359894,0.24942825734615326,1.0,1.38628641241416,3.9999682053034413,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5109434723854065,0.5022833347320557
16,300,319,20,5190,5190,0,0.0,0.0001,-0.0018760473921713306,0.0011016538578920384,0.5487929497186731,-0.00681315032799342,0.0012933497718910164,0.012925558973376343,0.999438044138071,0.15969861746288655,0.03048780487804878,0.8504352569580078,0.321106880903244,0.15725697576999664,0.006011202000081539,0.04529852792620659,0.3150956630706787,0.13646923005580902,0.9170247912406921,0.24863268435001373,0.25135254859924316,0.25016453862190247,0.24985021352767944,0.9999999850988388,1.3862868582140968,3.9999699884894118,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5113970041275024,0.5022241473197937
17,320,339,20,4732,4732,0,0.0,0.0001,-0.0013334171317920492,0.00021834088088449003,0.5397132850579314,-0.006621379942501064,0.002305789929311219,0.023465653189231415,0.9988182883810353,0.23095438377680005,0.04054054054054054,0.7126079797744751,0.3726346790790558,0.15319481492042542,0.006955302320420742,0.022417515516281128,0.3656793534755707,0.1486145257949829,0.9785865545272827,0.24861222505569458,0.2512938380241394,0.24995706975460052,0.2501368820667267,1.0000000149011612,1.3862871244647714,3.9999710534842614,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5111923217773438,0.5027267336845398
18,340,359,20,5142,5142,0,0.0,0.0001,0.0005727038994707443,0.00018898629423347302,0.5013102718893393,-0.004345905341863356,0.0010624152769617434,0.010513117283950617,0.9998108336219081,0.21080154141434182,0.024691358024691357,0.6082428693771362,0.3587648570537567,0.15443885326385498,0.004881584085524082,0.019457561895251274,0.3538832664489746,0.1523178517818451,0.9841268062591553,0.24858318269252777,0.25126925110816956,0.25005075335502625,0.25009673833847046,0.999999925494194,1.3862870695668694,3.9999708338942486,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5111894607543945,0.5028374791145325
19,360,379,20,5566,5566,0,0.0,0.0001,-0.0009819895521491423,0.0001417070181204686,0.4927204765122512,-0.005838340935136737,0.0017209503469833483,0.016166689837801045,0.9995489463038828,0.21683003535044604,0.028735632183908046,1.0972667932510376,0.3694645166397095,0.14480070769786835,0.004717100877314806,0.015763327479362488,0.36474740505218506,0.1425207555294037,0.9881489872932434,0.24853515625,0.2514277994632721,0.2501392960548401,0.2498977929353714,1.0000000447034836,1.3862859492698698,3.999966352741435,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5123905539512634,0.5032952427864075
20,380,399,20,4819,4819,0,0.0,0.0001,-0.0017336778538791758,0.0012907787688259543,0.4783550920455079,-0.00587183958850801,0.0016464377831174428,0.01669083275881253,0.9992456338123271,0.13537470751294964,0.039473684210526314,0.8912051916122437,0.35494622588157654,0.19267204403877258,-0.006829709745943546,0.06069863587617874,0.3617759048938751,0.16274912655353546,0.9007523059844971,0.2485181987285614,0.25143060088157654,0.25036999583244324,0.24968111515045166,0.9999999105930328,1.3862853638374901,3.9999640110323,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5126098990440369,0.5035974979400635
21,400,419,20,4944,4944,0,0.0,0.0001,-0.003559241781775386,0.0004547295870090751,0.5029118113601819,-0.00836099466183581,0.0019095036236999126,0.019431089743589744,0.9979570145026232,0.11611580414076646,0.01282051282051282,0.682589590549469,0.3577834665775299,0.1796882599592209,0.0011723418720066547,0.036490440368652344,0.35661110281944275,0.1833244413137436,0.9587600231170654,0.24839626252651215,0.2514052391052246,0.25019463896751404,0.2500038146972656,0.9999999552965164,1.3862851710756878,3.9999632399921023,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5130951404571533,0.5034952759742737
