episode,update_id,instance_id,instance_seed,pressure_type,cost_profile,w_flow,w_cost,w_variance,preference_source,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,preference_quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
49,5,train_balanced_1000049,1000049,balanced,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,anchor_3,309,309,0,0.0,309,0,0.0,0,0.0,1.7344258090855376,1.7969258090855376,-0.0625,1.7344258090855376,1.796925809085538,-4.440892098500626e-16,quality,-1087.0,-1088.6075270636402,-14.262222222222233,1.0000000000000002,1.0,-0.40614838182892377,0.0,0.0,-0.0625,77,226.0,True,False,completed,1.0,1.0,1087.0,1087.0,1088.6075270636402,14.262222222222233,0.43839878360669027,0.40614838182892377,0.4364295963000001,0.3255534414000001,0.75,0,0.0,0,0,0,0.0,2,128,0,1,1630,163.0,0,0,0,0.0,0,0.0,0,0,50,0.0,0,{},0.0,24,0.875,53,24,138,48,46,147,101,46,0,147,0,101,0,46,0,0,0,147,22,22,0,44,0,147,0,0,101,0,46,96,4,1.53125,0,10,2372,19.92463210003916,16.992656600137707,0.2000551000237465,0.2587708999053575,27.99505460000364,parallel_episode_batch,promoted,0.004063276010320375,0.0021702335353965233,0.5163403573004823,-1.5010297494499306e-05,0.001573766875816019,0.0234375,1.0011576218040366,0.33968734883360174,0.19736842105263158,0.9879432320594788,0.9841915965080261,0.22022026777267456,0.09543401747941971,0.059354886412620544,0.888757586479187,0.20184755325317383,0.9273562431335449,0.0001,-0.300185889005661,-0.3025033175945282,-0.20144245028495789,-0.20178306102752686,-0.20161636173725128,0.30174365639686584,-0.2997100055217743,-0.29938337206840515,-0.20052269101142883,-0.19956417381763458,-0.20020249485969543,0.018084997311234474,0.12024492025375366,0.01798621006309986,0.11951643228530884
50,6,train_balanced_1000050,1000050,balanced,labor_dominant,0.37699185898542564,0.6132221353957296,0.009786005618844655,dirichlet,216,216,0,0.0,216,0,0.0,0,0.0,1.7797614315329755,1.8422614315329755,-0.0625,1.7797614315329755,1.8422614315329757,-2.220446049250313e-16,quality,-901.5,-332.36219094511,-4.361388888888887,1.0000000000000002,1.0,-0.31547713693404833,0.0,0.0,-0.0625,74,212.4,True,False,completed,1.0,1.0,901.5,901.5,332.36219094511,4.361388888888887,0.30537155728742676,0.31547713693404833,0.1526,0.13078162861666667,0.75,0,0.0,0,0,0,0.0,2,49,0,1,1882,188.20000000000002,0,0,0,0.0,0,0.0,0,0,30,0.0,0,{},0.0,9,1.0,65,9,107,18,17,94,77,17,0,94,0,77,0,17,0,0,0,94,8,8,0,16,0,94,0,0,77,0,17,66,4,1.4242424242424243,0,10,2106,17.043149700039066,14.749624499701895,0.13927380001405254,0.2291656997986138,22.86346720001893,parallel_episode_batch,not_promoted,-0.00042923710619409877,0.0017228860780243958,0.5299148798891993,-0.0048669422623898945,0.0018975608281008053,0.02443345088624593,1.0013594817031513,0.3456411595371636,0.21212121212121213,1.0546064376831055,1.083274483680725,0.17361056804656982,0.09497657418251038,0.05492784455418587,0.9882978200912476,0.17260612547397614,0.8999003171920776,0.0001,-0.29947713017463684,-0.30297714471817017,-0.20168793201446533,-0.20214399695396423,-0.20186938345432281,0.3018861413002014,-0.29992732405662537,-0.2996883690357208,-0.20048746466636658,-0.19971098005771637,-0.20030902326107025,0.018107209354639053,0.12035421282052994,0.01798621006309986,0.11948247253894806
51,6,train_worker_bottleneck_1000051,1000051,worker_bottleneck,downtime_dominant,0.138911867699267,0.3609530081959792,0.5001351241047539,dirichlet,267,267,0,0.0,267,0,0.0,0,0.0,1.7157140239467688,1.7782140239467688,-0.0625,1.7157140239467688,1.778214023946769,-2.220446049250313e-16,quality,-1157.8,-1111.986231135119,-29.431388888888893,0.9999999999999999,1.0,-0.44357195210646205,0.0,0.0,-0.0625,68,158.0,True,False,completed,1.0,1.0,1157.8,1157.8,1111.986231135119,29.43138888888889,0.4775842943858961,0.44357195210646205,0.5219439127000001,0.3980989073333334,0.75,0,0.0,0,0,0,0.0,1,115,0,1,1029,102.9,0,0,0,0.0,0,0.0,0,0,39,0.0,0,{},0.0,21,1.0,47,21,117,42,40,133,92,41,1,132,0,92,1,40,1,1,0,132,20,16,1,34,0,132,0,0,92,1,40,94,5,1.4148936170212767,0,10,2106,17.043149700039066,14.749624499701895,0.10552690003532916,0.19093999976757914,22.86346720001893,parallel_episode_batch,not_promoted,-0.00042923710619409877,0.0017228860780243958,0.5299148798891993,-0.0048669422623898945,0.0018975608281008053,0.02443345088624593,1.0013594817031513,0.3456411595371636,0.21212121212121213,1.0546064376831055,1.083274483680725,0.17361056804656982,0.09497657418251038,0.05492784455418587,0.9882978200912476,0.17260612547397614,0.8999003171920776,0.0001,-0.29947713017463684,-0.30297714471817017,-0.20168793201446533,-0.20214399695396423,-0.20186938345432281,0.3018861413002014,-0.29992732405662537,-0.2996883690357208,-0.20048746466636658,-0.19971098005771637,-0.20030902326107025,0.018107209354639053,0.12035421282052994,0.01798621006309986,0.11948247253894806
52,6,train_balanced_1000052,1000052,balanced,downtime_dominant,0.26601574076680123,0.16352403563535797,0.5704602235978409,dirichlet,245,245,0,0.0,245,0,0.0,0,0.0,1.823061398578301,1.885561398578301,-0.0625,1.823061398578301,1.8855613985783009,2.220446049250313e-16,quality,-847.9000000000001,-1018.8990353571801,-3.38888888888889,0.9999999999999999,1.0,-0.22887720284339835,0.0,0.0,-0.0625,63,191.10000000000002,True,False,completed,1.0,1.0,847.9000000000001,847.9000000000001,1018.8990353571801,3.3888888888888906,0.3711162124741606,0.22887720284339835,0.3970000000000001,0.28853333333333336,0.75,0,0.0,0,0,0,0.0,1,97,0,3,1542,154.20000000000002,0,0,0,0.0,0,0.0,0,0,39,0.0,0,{},0.0,18,0.9444444444444444,45,18,113,36,33,118,83,35,2,116,0,83,2,33,2,2,0,116,16,15,2,27,0,116,0,0,83,2,33,79,5,1.4936708860759493,0,10,2106,17.043149700039066,14.749624499701895,0.15985320002073422,0.17430570058058947,22.86346720001893,parallel_episode_batch,not_promoted,-0.00042923710619409877,0.0017228860780243958,0.5299148798891993,-0.0048669422623898945,0.0018975608281008053,0.02443345088624593,1.0013594817031513,0.3456411595371636,0.21212121212121213,1.0546064376831055,1.083274483680725,0.17361056804656982,0.09497657418251038,0.05492784455418587,0.9882978200912476,0.17260612547397614,0.8999003171920776,0.0001,-0.29947713017463684,-0.30297714471817017,-0.20168793201446533,-0.20214399695396423,-0.20186938345432281,0.3018861413002014,-0.29992732405662537,-0.2996883690357208,-0.20048746466636658,-0.19971098005771637,-0.20030902326107025,0.018107209354639053,0.12035421282052994,0.01798621006309986,0.11948247253894806
53,6,train_machine_bottleneck_1000053,1000053,machine_bottleneck,balanced_cost,0.5522689935371136,0.17693353397472472,0.27079747248816155,dirichlet,259,259,0,0.0,259,0,0.0,0,0.0,1.7459085079551566,1.8084085079551566,-0.0625,1.7459085079551566,1.8084085079551568,-2.220446049250313e-16,quality,-1257.4,-799.77146911662,-4.415555555555557,1.0,1.0,-0.38318298408968626,0.0,0.0,-0.0625,72,190.3,True,False,completed,1.0,1.0,1257.4,1257.4,799.77146911662,4.415555555555557,0.40538069502725893,0.38318298408968626,0.3416,0.28887274851666667,0.75,0,0.0,0,0,0,0.0,2,89,0,1,1513,151.3,0,0,0,0.0,0,0.0,0,0,39,0.0,0,{},0.0,17,0.8823529411764706,55,17,121,34,32,117,85,32,0,117,0,85,0,32,0,0,0,117,14,15,2,27,0,117,0,0,85,0,32,79,4,1.481012658227848,0,10,2106,17.043149700039066,14.749624499701895,0.12698050000471994,0.1794770992710255,22.86346720001893,parallel_episode_batch,not_promoted,-0.00042923710619409877,0.0017228860780243958,0.5299148798891993,-0.0048669422623898945,0.0018975608281008053,0.02443345088624593,1.0013594817031513,0.3456411595371636,0.21212121212121213,1.0546064376831055,1.083274483680725,0.17361056804656982,0.09497657418251038,0.05492784455418587,0.9882978200912476,0.17260612547397614,0.8999003171920776,0.0001,-0.29947713017463684,-0.30297714471817017,-0.20168793201446533,-0.20214399695396423,-0.20186938345432281,0.3018861413002014,-0.29992732405662537,-0.2996883690357208,-0.20048746466636658,-0.19971098005771637,-0.20030902326107025,0.018107209354639053,0.12035421282052994,0.01798621006309986,0.11948247253894806
54,6,train_balanced_1000054,1000054,balanced,balanced_cost,0.17682186197738792,0.10261824512288409,0.7205598928997279,dirichlet,211,211,0,0.0,211,0,0.0,0,0.0,1.8336121657358326,1.8961121657358326,-0.0625,1.8336121657358326,1.8961121657358326,0.0,quality,-769.0999999999999,-492.7694404580099,-8.513333333333337,1.0,1.0,-0.2077756685283345,0.0,0.0,-0.0625,63,202.9,True,False,completed,1.0,1.0,769.0999999999999,769.0999999999999,492.7694404580099,8.513333333333337,0.3234223020920795,0.2077756685283345,0.263,0.19365,0.75,0,0.0,0,0,0,0.0,1,59,0,0,1826,182.60000000000002,0,0,0,0.0,0,0.0,0,0,22,0.0,0,{},0.0,12,0.9166666666666666,51,12,102,24,22,107,83,24,2,105,0,83,2,22,2,2,0,105,12,11,1,20,0,105,0,0,83,2,22,72,4,1.4861111111111112,0,10,2106,17.043149700039066,14.749624499701895,0.08032609999645501,0.14199109945911914,22.86346720001893,parallel_episode_batch,not_promoted,-0.00042923710619409877,0.0017228860780243958,0.5299148798891993,-0.0048669422623898945,0.0018975608281008053,0.02443345088624593,1.0013594817031513,0.3456411595371636,0.21212121212121213,1.0546064376831055,1.083274483680725,0.17361056804656982,0.09497657418251038,0.05492784455418587,0.9882978200912476,0.17260612547397614,0.8999003171920776,0.0001,-0.29947713017463684,-0.30297714471817017,-0.20168793201446533,-0.20214399695396423,-0.20186938345432281,0.3018861413002014,-0.29992732405662537,-0.2996883690357208,-0.20048746466636658,-0.19971098005771637,-0.20030902326107025,0.018107209354639053,0.12035421282052994,0.01798621006309986,0.11948247253894806
55,6,train_balanced_1000055,1000055,balanced,downtime_dominant,0.5409708066413638,0.33780511797270013,0.12122407538593605,dirichlet,190,190,0,0.0,190,0,0.0,0,0.0,1.75592936857559,1.81842936857559,-0.0625,1.75592936857559,1.81842936857559,0.0,quality,-623.6000000000001,-745.4475987725301,-19.394722222222217,1.0,1.0,-0.3631412628488202,0.0,0.0,-0.0625,51,200.10000000000002,True,False,completed,1.0,1.0,623.6000000000001,623.6000000000001,745.4475987725301,19.394722222222217,0.3550016162568174,0.3631412628488202,0.3062,0.19346965125,0.75,0,0.0,0,0,0,0.0,2,76,0,0,1436,143.6,0,0,0,0.0,0,0.0,0,0,26,0.0,0,{},0.0,13,1.0,38,13,87,26,26,106,80,26,0,106,0,80,0,26,0,0,0,106,13,13,0,26,0,106,0,0,80,0,26,76,4,1.394736842105263,0,10,2106,17.043149700039066,14.749624499701895,0.16288519999943674,0.13965330022620037,22.86346720001893,parallel_episode_batch,not_promoted,-0.00042923710619409877,0.0017228860780243958,0.5299148798891993,-0.0048669422623898945,0.0018975608281008053,0.02443345088624593,1.0013594817031513,0.3456411595371636,0.21212121212121213,1.0546064376831055,1.083274483680725,0.17361056804656982,0.09497657418251038,0.05492784455418587,0.9882978200912476,0.17260612547397614,0.8999003171920776,0.0001,-0.29947713017463684,-0.30297714471817017,-0.20168793201446533,-0.20214399695396423,-0.20186938345432281,0.3018861413002014,-0.29992732405662537,-0.2996883690357208,-0.20048746466636658,-0.19971098005771637,-0.20030902326107025,0.018107209354639053,0.12035421282052994,0.01798621006309986,0.11948247253894806
56,6,train_easy_1000056,1000056,easy,labor_dominant,0.597864146585895,0.024184900991358397,0.3779509524227465,dirichlet,181,181,0,0.0,181,0,0.0,0,0.0,1.791894418909655,1.854394418909655,-0.0625,1.791894418909655,1.8543944189096555,-4.440892098500626e-16,quality,-538.1,-373.87818323282,-17.87555555555556,0.9999999999999997,1.0,-0.2912111621806892,0.0,0.0,-0.0625,50,173.70000000000002,True,False,completed,1.0,1.0,538.1,538.1,373.87818323282,17.87555555555556,0.28910705128285563,0.2912111621806892,0.1758,0.14325000000000002,0.75,0,0.0,0,0,0,0.0,2,63,0,1,1433,143.3,0,0,0,0.0,0,0.0,0,0,20,0.0,0,{},0.0,11,0.9090909090909091,39,11,87,22,22,96,74,22,0,96,0,74,0,22,0,0,0,96,11,10,0,21,0,95,0,0,74,0,22,66,5,1.4545454545454546,0,10,2106,17.043149700039066,14.749624499701895,0.2502223000046797,0.12481970054795966,22.86346720001893,parallel_episode_batch,not_promoted,-0.00042923710619409877,0.0017228860780243958,0.5299148798891993,-0.0048669422623898945,0.0018975608281008053,0.02443345088624593,1.0013594817031513,0.3456411595371636,0.21212121212121213,1.0546064376831055,1.083274483680725,0.17361056804656982,0.09497657418251038,0.05492784455418587,0.9882978200912476,0.17260612547397614,0.8999003171920776,0.0001,-0.29947713017463684,-0.30297714471817017,-0.20168793201446533,-0.20214399695396423,-0.20186938345432281,0.3018861413002014,-0.29992732405662537,-0.2996883690357208,-0.20048746466636658,-0.19971098005771637,-0.20030902326107025,0.018107209354639053,0.12035421282052994,0.01798621006309986,0.11948247253894806
57,6,train_easy_1000057,1000057,easy,balanced_cost,0.2588048762813934,0.6306487166917715,0.11054640702683521,dirichlet,142,142,0,0.0,142,0,0.0,0,0.0,1.8292635982254966,1.8917635982254966,-0.0625,1.8292635982254966,1.8917635982254961,4.440892098500626e-16,quality,-445.60000000000014,-277.19769668492,-4.71138888888889,0.9999999999999998,1.0,-0.21647280354900758,0.0,0.0,-0.0625,44,167.70000000000002,True,False,completed,1.0,1.0,445.60000000000014,445.60000000000014,277.19769668492,4.711388888888888,0.2177248026374501,0.21647280354900758,0.14,0.11591666666666667,0.75,0,0.0,0,0,0,0.0,3,42,0,0,1370,137.0,0,0,0,0.0,0,0.0,0,0,17,0.0,0,{},0.0,7,1.0,37,7,70,14,14,78,64,14,0,78,0,64,0,14,0,0,0,78,7,7,0,14,0,78,0,0,64,0,14,55,6,1.4181818181818182,0,10,2106,17.043149700039066,14.749624499701895,0.09597490000305697,0.10283509985310957,22.86346720001893,parallel_episode_batch,not_promoted,-0.00042923710619409877,0.0017228860780243958,0.5299148798891993,-0.0048669422623898945,0.0018975608281008053,0.02443345088624593,1.0013594817031513,0.3456411595371636,0.21212121212121213,1.0546064376831055,1.083274483680725,0.17361056804656982,0.09497657418251038,0.05492784455418587,0.9882978200912476,0.17260612547397614,0.8999003171920776,0.0001,-0.29947713017463684,-0.30297714471817017,-0.20168793201446533,-0.20214399695396423,-0.20186938345432281,0.3018861413002014,-0.29992732405662537,-0.2996883690357208,-0.20048746466636658,-0.19971098005771637,-0.20030902326107025,0.018107209354639053,0.12035421282052994,0.01798621006309986,0.11948247253894806
58,6,train_balanced_1000058,1000058,balanced,fixed_cost_dominant,0.2688764325092736,0.21719321152715457,0.5139303559635718,dirichlet,201,201,0,0.0,201,0,0.0,0,0.0,1.8145066102842253,1.8770066102842253,-0.0625,1.8145066102842253,1.877006610284225,2.220446049250313e-16,quality,-766.7000000000002,-368.14702963143986,-9.592222222222224,0.9999999999999999,1.0,-0.24598677943154992,0.0,0.0,-0.0625,63,223.5,True,False,completed,1.0,1.0,766.7000000000002,766.7000000000002,368.14702963143986,9.592222222222224,0.30783861295600395,0.24598677943154992,0.16050000000000003,0.14196252453333336,0.75,0,0.0,0,0,0,0.0,2,59,0,2,1926,192.60000000000002,0,0,0,0.0,0,0.0,0,0,34,0.0,0,{},0.0,10,0.9,53,10,99,20,19,97,78,19,0,97,0,78,0,19,0,0,0,97,9,10,1,18,0,97,0,0,78,0,19,70,3,1.3857142857142857,0,10,2106,17.043149700039066,14.749624499701895,0.16407339996658266,0.2251616992871277,22.86346720001893,parallel_episode_batch,not_promoted,-0.00042923710619409877,0.0017228860780243958,0.5299148798891993,-0.0048669422623898945,0.0018975608281008053,0.02443345088624593,1.0013594817031513,0.3456411595371636,0.21212121212121213,1.0546064376831055,1.083274483680725,0.17361056804656982,0.09497657418251038,0.05492784455418587,0.9882978200912476,0.17260612547397614,0.8999003171920776,0.0001,-0.29947713017463684,-0.30297714471817017,-0.20168793201446533,-0.20214399695396423,-0.20186938345432281,0.3018861413002014,-0.29992732405662537,-0.2996883690357208,-0.20048746466636658,-0.19971098005771637,-0.20030902326107025,0.018107209354639053,0.12035421282052994,0.01798621006309986,0.11948247253894806
59,6,train_easy_1000059,1000059,easy,balanced_cost,0.48841136641586286,0.3463223277322097,0.1652663058519274,dirichlet,194,194,0,0.0,194,0,0.0,0,0.0,1.77528560508081,1.83778560508081,-0.0625,1.77528560508081,1.8377856050808101,-2.220446049250313e-16,quality,-573.0,-578.61921817159,-15.77916666666666,0.9999999999999997,1.0,-0.3244287898383799,0.0,0.0,-0.0625,50,178.20000000000002,True,False,completed,1.0,1.0,573.0,573.0,578.61921817159,15.77916666666666,0.31952721184834604,0.3244287898383799,0.2629,0.1577666666666667,0.75,0,0.0,0,0,0,0.0,2,79,0,1,1337,133.70000000000002,0,0,0,0.0,0,0.0,0,0,23,0.0,0,{},0.0,14,1.0,36,14,90,28,26,98,72,26,0,98,0,72,0,26,0,0,0,98,13,13,1,25,0,97,0,0,72,0,26,64,5,1.53125,0,10,2106,17.043149700039066,14.749624499701895,0.1859371999744326,0.16977239988045767,22.86346720001893,parallel_episode_batch,not_promoted,-0.00042923710619409877,0.0017228860780243958,0.5299148798891993,-0.0048669422623898945,0.0018975608281008053,0.02443345088624593,1.0013594817031513,0.3456411595371636,0.21212121212121213,1.0546064376831055,1.083274483680725,0.17361056804656982,0.09497657418251038,0.05492784455418587,0.9882978200912476,0.17260612547397614,0.8999003171920776,0.0001,-0.29947713017463684,-0.30297714471817017,-0.20168793201446533,-0.20214399695396423,-0.20186938345432281,0.3018861413002014,-0.29992732405662537,-0.2996883690357208,-0.20048746466636658,-0.19971098005771637,-0.20030902326107025,0.018107209354639053,0.12035421282052994,0.01798621006309986,0.11948247253894806
60,7,train_high_arrival_pressure_1000060,1000060,high_arrival_pressure,fixed_cost_dominant,0.1722785054449898,0.29163504352371356,0.5360864510312966,dirichlet,319,319,0,0.0,319,0,0.0,0,0.0,1.739150003077285,1.801650003077285,-0.0625,1.739150003077285,1.8016500030772853,-2.220446049250313e-16,quality,-1701.9999999999998,-990.7839401207107,-19.51888888888889,1.0000000000000002,1.0,-0.39669999384542953,0.0,0.0,-0.0625,79,158.8,True,False,completed,1.0,1.0,1701.9999999999998,1701.9999999999998,990.7839401207107,19.51888888888889,0.49870583558354936,0.39669999384542953,0.4506,0.37197011645000005,0.75,0,0.0,0,0,0,0.0,2,132,0,0,1156,115.60000000000001,0,0,0,0.0,0,0.0,0,0,41,0.0,0,{},0.0,25,1.0,54,25,141,50,49,168,119,49,0,168,0,119,0,49,0,0,0,168,22,21,0,43,0,168,0,0,119,0,49,115,7,1.4608695652173913,0,10,2555,21.377533499966376,17.84849849983584,0.21576709998771548,0.24495290021877736,28.843764299992472,parallel_episode_batch,not_promoted,0.0008316390682011843,0.0012814717960281997,0.45622551888227464,-0.003089880431070924,0.0009791988137294537,0.012744968198239804,1.000648283958435,0.34037890257313846,0.2,0.8796809911727905,1.174127459526062,0.2098827213048935,0.07289719581604004,0.054748065769672394,1.1012301445007324,0.21874810755252838,0.9319568872451782,0.0001,-0.2992366552352905,-0.303207129240036,-0.20183001458644867,-0.202311173081398,-0.2020031064748764,0.30182021856307983,-0.29962602257728577,-0.29950007796287537,-0.20054087042808533,-0.19950492680072784,-0.19994476437568665,0.018092477694153786,0.12043779343366623,0.01798621006309986,0.1194208413362503
61,7,train_easy_1000061,1000061,easy,balanced_cost,0.6284367317441476,0.06928385801339218,0.30227941024246036,dirichlet,156,156,0,0.0,156,0,0.0,0,0.0,1.797808759854402,1.860308759854402,-0.0625,1.797808759854402,1.860308759854402,0.0,quality,-506.2999999999999,-319.84959538822,-16.828888888888894,0.9999999999999997,1.0,-0.27938248029119633,0.0,0.0,-0.0625,48,169.10000000000002,True,False,completed,1.0,1.0,506.2999999999999,506.2999999999999,319.84959538822,16.828888888888894,0.2714274404179968,0.27938248029119633,0.22950000000000004,0.13242561233333336,0.75,0,0.0,0,0,0,0.0,2,44,0,1,1484,148.4,0,0,0,0.0,0,0.0,0,0,15,0.0,0,{},0.0,8,0.875,40,8,77,16,15,83,68,15,0,83,0,68,0,15,0,0,0,83,7,8,0,15,0,83,0,0,68,0,15,57,6,1.456140350877193,0,10,2555,21.377533499966376,17.84849849983584,0.0915161999873817,0.12681069981772453,28.843764299992472,parallel_episode_batch,not_promoted,0.0008316390682011843,0.0012814717960281997,0.45622551888227464,-0.003089880431070924,0.0009791988137294537,0.012744968198239804,1.000648283958435,0.34037890257313846,0.2,0.8796809911727905,1.174127459526062,0.2098827213048935,0.07289719581604004,0.054748065769672394,1.1012301445007324,0.21874810755252838,0.9319568872451782,0.0001,-0.2992366552352905,-0.303207129240036,-0.20183001458644867,-0.202311173081398,-0.2020031064748764,0.30182021856307983,-0.29962602257728577,-0.29950007796287537,-0.20054087042808533,-0.19950492680072784,-0.19994476437568665,0.018092477694153786,0.12043779343366623,0.01798621006309986,0.1194208413362503
62,7,train_machine_bottleneck_1000062,1000062,machine_bottleneck,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,anchor_3,293,293,0,0.0,293,0,0.0,0,0.0,1.7350811364181127,1.7975811364181127,-0.0625,1.7350811364181127,1.7975811364181127,0.0,quality,-1447.5000000000007,-928.2963779132997,-11.452500000000002,1.0,1.0,-0.40483772716377475,0.0,0.0,-0.0625,79,187.5,True,False,completed,1.0,1.0,1447.5000000000007,1447.5000000000007,928.2963779132997,11.452500000000002,0.45506605122911903,0.40483772716377475,0.39760000000000006,0.3404121933,0.75,0,0.0,0,0,0,0.0,1,105,0,4,1359,135.9,0,0,0,0.0,0,0.0,0,0,35,0.0,0,{},0.0,20,0.95,59,20,135,40,39,153,112,41,2,151,0,112,2,39,2,2,0,151,19,20,1,36,0,151,0,0,112,2,39,102,5,1.5,0,10,2555,21.377533499966376,17.84849849983584,0.16770199994789436,0.2068746006116271,28.843764299992472,parallel_episode_batch,not_promoted,0.0008316390682011843,0.0012814717960281997,0.45622551888227464,-0.003089880431070924,0.0009791988137294537,0.012744968198239804,1.000648283958435,0.34037890257313846,0.2,0.8796809911727905,1.174127459526062,0.2098827213048935,0.07289719581604004,0.054748065769672394,1.1012301445007324,0.21874810755252838,0.9319568872451782,0.0001,-0.2992366552352905,-0.303207129240036,-0.20183001458644867,-0.202311173081398,-0.2020031064748764,0.30182021856307983,-0.29962602257728577,-0.29950007796287537,-0.20054087042808533,-0.19950492680072784,-0.19994476437568665,0.018092477694153786,0.12043779343366623,0.01798621006309986,0.1194208413362503
63,7,train_balanced_1000063,1000063,balanced,downtime_dominant,0.5320520529869139,0.2004077708099369,0.26754017620314907,dirichlet,235,235,0,0.0,235,0,0.0,0,0.0,1.7660198649758434,1.8285198649758434,-0.0625,1.7660198649758434,1.8285198649758438,-4.440892098500626e-16,quality,-880.1,-820.5105592032505,-5.733333333333333,1.0,1.0,-0.34296027004831237,0.0,0.0,-0.0625,66,210.5,True,False,completed,1.0,1.0,880.1,880.1,820.5105592032505,5.733333333333333,0.3673375548110827,0.34296027004831237,0.2954,0.21797174715000003,0.75,0,0.0,0,0,0,0.0,2,83,0,0,1612,161.20000000000002,0,0,0,0.0,0,0.0,0,0,42,0.0,0,{},0.0,15,0.9333333333333333,51,15,110,30,29,112,83,29,0,112,0,83,0,29,0,0,0,112,12,10,0,22,0,112,0,0,83,0,29,77,4,1.4545454545454546,0,10,2555,21.377533499966376,17.84849849983584,0.11709539999719709,0.1792556001455523,28.843764299992472,parallel_episode_batch,not_promoted,0.0008316390682011843,0.0012814717960281997,0.45622551888227464,-0.003089880431070924,0.0009791988137294537,0.012744968198239804,1.000648283958435,0.34037890257313846,0.2,0.8796809911727905,1.174127459526062,0.2098827213048935,0.07289719581604004,0.054748065769672394,1.1012301445007324,0.21874810755252838,0.9319568872451782,0.0001,-0.2992366552352905,-0.303207129240036,-0.20183001458644867,-0.202311173081398,-0.2020031064748764,0.30182021856307983,-0.29962602257728577,-0.29950007796287537,-0.20054087042808533,-0.19950492680072784,-0.19994476437568665,0.018092477694153786,0.12043779343366623,0.01798621006309986,0.1194208413362503
